Item;Loc;Item;Issue_Manuf;Issue_CMG;Local code;Item descr;DRPCovDur;MinDRPQty;IncDRPQty;ProdMinQty; ProdIncQty; ProdMaxQty;SSCov;Projection Columns;21.03.22 12;01.04.22 13;01.05.22 17;01.06.22 22;01.07.22 26;01.08.22 31;01.09.22 35;01.10.22 39;01.11.22 44;01.12.22 48;01.01.22 52;
U1244003;627MF;U1244003;"&nbsp;";"&nbsp;"; ;EASYPOD TRAINING PAD (10) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;CONFSHIPOUT;0;0;0;0;0;0;0;0;0;0;0;
U1244003;627MF;U1244003;"&nbsp;";"&nbsp;"; ;EASYPOD TRAINING PAD (10) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;ProxyDemand;0;0;0;0;0;0;0;0;0;0;0;
U1244003;627MF;U1244003;"&nbsp;";"&nbsp;"; ;EASYPOD TRAINING PAD (10) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;PlanShip;0;0;0;0;0;0;0;0;0;0;0;
U1244003;627MF;U1244003;"&nbsp;";"&nbsp;"; ;EASYPOD TRAINING PAD (10) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;RecShip;0;43;0;0;0;0;0;0;0;0;0;
U1244003;627MF;U1244003;"&nbsp;";"&nbsp;"; ;EASYPOD TRAINING PAD (10) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;TotSupply;0;43;0;0;0;0;0;0;0;0;0;
U1244003;627MF;U1244003;"&nbsp;";"&nbsp;"; ;EASYPOD TRAINING PAD (10) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;Inventory;0;43;0;0;0;0;0;0;0;0;0;
U1244003;627MF;U1244003;"&nbsp;";"&nbsp;"; ;EASYPOD TRAINING PAD (10) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;ActualIntransIn;0;0;0;0;0;0;0;0;0;0;0;
U1244003;627MF;U1244003;"&nbsp;";"&nbsp;"; ;EASYPOD TRAINING PAD (10) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;CommitIntransIn;0;0;0;0;0;0;0;0;0;0;0;
U1244003;627MF;U1244003;"&nbsp;";"&nbsp;"; ;EASYPOD TRAINING PAD (10) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;ProxySupply;0;0;0;0;0;0;0;0;0;0;0;
U1244003;627MF;U1244003;"&nbsp;";"&nbsp;"; ;EASYPOD TRAINING PAD (10) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;SchedRcpts;0;0;0;0;0;0;0;0;0;0;0;
U1244003;627MF;U1244003;"&nbsp;";"&nbsp;"; ;EASYPOD TRAINING PAD (10) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;PlanOrders;0;0;0;0;0;0;0;0;0;0;0;
U1244003;627MF;U1244003;"&nbsp;";"&nbsp;"; ;EASYPOD TRAINING PAD (10) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;FirmPlanOrder;0;0;0;0;0;0;0;0;0;0;0;
U1244003;627MF;U1244003;"&nbsp;";"&nbsp;"; ;EASYPOD TRAINING PAD (10) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;PlanArriv;0;0;0;0;0;0;0;0;0;0;0;
U1244003;627MF;U1244003;"&nbsp;";"&nbsp;"; ;EASYPOD TRAINING PAD (10) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;RecArriv;0;0;0;0;0;0;0;0;0;0;0;
U1244003;627MF;U1244003;"&nbsp;";"&nbsp;"; ;EASYPOD TRAINING PAD (10) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;SupsdProjOH;0;0;43;43;43;43;43;43;43;43;43;
U1244003;627MF;U1244003;"&nbsp;";"&nbsp;"; ;EASYPOD TRAINING PAD (10) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;ProjOH;0;0;43;43;43;43;43;43;43;43;43;
U1244003;627MF;U1244003;"&nbsp;";"&nbsp;"; ;EASYPOD TRAINING PAD (10) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;ConstrProjOH;0;0;43;43;43;43;43;43;43;43;43;
U1244003;627MF;U1244003;"&nbsp;";"&nbsp;"; ;EASYPOD TRAINING PAD (10) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;ConstrProxySupply;0;0;0;0;0;0;0;0;0;0;0;
U1244003;627MF;U1244003;"&nbsp;";"&nbsp;"; ;EASYPOD TRAINING PAD (10) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;SupsdConstrProjOh;0;0;43;43;43;43;43;43;43;43;43;
U1244003;627MF;U1244003;"&nbsp;";"&nbsp;"; ;EASYPOD TRAINING PAD (10) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;AltConstrPOH;0;0;0;0;0;0;0;0;0;0;0;
U1244003;627MF;U1244003;"&nbsp;";"&nbsp;"; ;EASYPOD TRAINING PAD (10) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;****   SS   ****;0;0;0;0;0;0;0;0;0;0;0;
U1244003;627MF;U1244003;"&nbsp;";"&nbsp;"; ;EASYPOD TRAINING PAD (10) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;CovDur;;;3650D;3650D;3650D;3650D;3650D;3650D;3650D;3650D;3650D;
U1244003;627MF;U1244003;"&nbsp;";"&nbsp;"; ;EASYPOD TRAINING PAD (10) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;ConstrCovDur;;;3650D;3650D;3650D;3650D;3650D;3650D;3650D;3650D;3650D;
U1244003;627MF;U1244003;"&nbsp;";"&nbsp;"; ;EASYPOD TRAINING PAD (10) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;AltConstrCovDur;;;;;;;;;;;;
U1244131;627MF;U1244131;"&nbsp;";"&nbsp;"; ;SEROFINE 31G NEEDLES (100) - MS - INT;1D;1;1;"&nbsp;";"&nbsp;";"&nbsp;";;TotDmd;0;1,300;0;0;900;0;0;700;0;0;0;
U1244131;627MF;U1244131;"&nbsp;";"&nbsp;"; ;SEROFINE 31G NEEDLES (100) - MS - INT;1D;1;1;"&nbsp;";"&nbsp;";"&nbsp;";;AdjAllocTotFcst;0;0;0;0;0;0;0;0;0;0;0;
U1244131;627MF;U1244131;"&nbsp;";"&nbsp;"; ;SEROFINE 31G NEEDLES (100) - MS - INT;1D;1;1;"&nbsp;";"&nbsp;";"&nbsp;";;FcstCustOrders;0;0;0;0;0;0;0;0;0;0;0;
U1244131;627MF;U1244131;"&nbsp;";"&nbsp;"; ;SEROFINE 31G NEEDLES (100) - MS - INT;1D;1;1;"&nbsp;";"&nbsp;";"&nbsp;";;NonFcstCustOrders;0;0;0;0;0;0;0;0;0;0;0;
U1244131;627MF;U1244131;"&nbsp;";"&nbsp;"; ;SEROFINE 31G NEEDLES (100) - MS - INT;1D;1;1;"&nbsp;";"&nbsp;";"&nbsp;";;DepDmd;0;0;0;0;0;0;0;0;0;0;0;
U1244131;627MF;U1244131;"&nbsp;";"&nbsp;"; ;SEROFINE 31G NEEDLES (100) - MS - INT;1D;1;1;"&nbsp;";"&nbsp;";"&nbsp;";;CONFSHIPOUT;0;0;0;0;0;0;0;0;0;0;0;
U1244131;627MF;U1244131;"&nbsp;";"&nbsp;"; ;SEROFINE 31G NEEDLES (100) - MS - INT;1D;1;1;"&nbsp;";"&nbsp;";"&nbsp;";;ProxyDemand;0;0;0;0;0;0;0;0;0;0;0;
U1244131;627MF;U1244131;"&nbsp;";"&nbsp;"; ;SEROFINE 31G NEEDLES (100) - MS - INT;1D;1;1;"&nbsp;";"&nbsp;";"&nbsp;";;PlanShip;0;1,300;0;0;900;0;0;700;0;0;0;
U1244131;627MF;U1244131;"&nbsp;";"&nbsp;"; ;SEROFINE 31G NEEDLES (100) - MS - INT;1D;1;1;"&nbsp;";"&nbsp;";"&nbsp;";;RecShip;0;817;223;260;900;0;0;700;0;0;800;
U1244131;627MF;U1244131;"&nbsp;";"&nbsp;"; ;SEROFINE 31G NEEDLES (100) - MS - INT;1D;1;1;"&nbsp;";"&nbsp;";"&nbsp;";;TotSupply;0;817;223;260;900;0;0;700;0;0;800;
U1244131;627MF;U1244131;"&nbsp;";"&nbsp;"; ;SEROFINE 31G NEEDLES (100) - MS - INT;1D;1;1;"&nbsp;";"&nbsp;";"&nbsp;";;Inventory;0;817;0;0;0;0;0;0;0;0;0;
U1244131;627MF;U1244131;"&nbsp;";"&nbsp;"; ;SEROFINE 31G NEEDLES (100) - MS - INT;1D;1;1;"&nbsp;";"&nbsp;";"&nbsp;";;ActualIntransIn;0;0;0;0;0;0;0;0;0;0;0;
U1244131;627MF;U1244131;"&nbsp;";"&nbsp;"; ;SEROFINE 31G NEEDLES (100) - MS - INT;1D;1;1;"&nbsp;";"&nbsp;";"&nbsp;";;CommitIntransIn;0;0;223;0;0;0;0;0;0;0;0;
U1244131;627MF;U1244131;"&nbsp;";"&nbsp;"; ;SEROFINE 31G NEEDLES (100) - MS - INT;1D;1;1;"&nbsp;";"&nbsp;";"&nbsp;";;ProxySupply;0;0;0;0;0;0;0;0;0;0;0;
U1244131;627MF;U1244131;"&nbsp;";"&nbsp;"; ;SEROFINE 31G NEEDLES (100) - MS - INT;1D;1;1;"&nbsp;";"&nbsp;";"&nbsp;";;SchedRcpts;0;0;0;0;0;0;0;0;0;0;0;
U1244131;627MF;U1244131;"&nbsp;";"&nbsp;"; ;SEROFINE 31G NEEDLES (100) - MS - INT;1D;1;1;"&nbsp;";"&nbsp;";"&nbsp;";;PlanOrders;0;0;0;0;0;0;0;0;0;0;0;
U1244131;627MF;U1244131;"&nbsp;";"&nbsp;"; ;SEROFINE 31G NEEDLES (100) - MS - INT;1D;1;1;"&nbsp;";"&nbsp;";"&nbsp;";;FirmPlanOrder;0;0;0;0;0;0;0;0;0;0;0;
U1244131;627MF;U1244131;"&nbsp;";"&nbsp;"; ;SEROFINE 31G NEEDLES (100) - MS - INT;1D;1;1;"&nbsp;";"&nbsp;";"&nbsp;";;PlanArriv;0;0;0;260;900;0;0;700;0;0;800;
U1244131;627MF;U1244131;"&nbsp;";"&nbsp;"; ;SEROFINE 31G NEEDLES (100) - MS - INT;1D;1;1;"&nbsp;";"&nbsp;";"&nbsp;";;RecArriv;0;0;0;260;900;0;0;700;0;0;800;
U1244131;627MF;U1244131;"&nbsp;";"&nbsp;"; ;SEROFINE 31G NEEDLES (100) - MS - INT;1D;1;1;"&nbsp;";"&nbsp;";"&nbsp;";;SupsdProjOH;0;0;-483;-260;0;0;0;0;0;0;0;
U1244131;627MF;U1244131;"&nbsp;";"&nbsp;"; ;SEROFINE 31G NEEDLES (100) - MS - INT;1D;1;1;"&nbsp;";"&nbsp;";"&nbsp;";;ProjOH;0;0;-483;-260;0;0;0;0;0;0;0;
U1244131;627MF;U1244131;"&nbsp;";"&nbsp;"; ;SEROFINE 31G NEEDLES (100) - MS - INT;1D;1;1;"&nbsp;";"&nbsp;";"&nbsp;";;ConstrProjOH;0;0;-483;-260;0;0;0;0;0;0;0;
U1244131;627MF;U1244131;"&nbsp;";"&nbsp;"; ;SEROFINE 31G NEEDLES (100) - MS - INT;1D;1;1;"&nbsp;";"&nbsp;";"&nbsp;";;ConstrProxySupply;0;0;0;0;0;0;0;0;0;0;0;
U1244131;627MF;U1244131;"&nbsp;";"&nbsp;"; ;SEROFINE 31G NEEDLES (100) - MS - INT;1D;1;1;"&nbsp;";"&nbsp;";"&nbsp;";;SupsdConstrProjOh;0;0;-483;-260;0;0;0;0;0;0;0;
U1244131;627MF;U1244131;"&nbsp;";"&nbsp;"; ;SEROFINE 31G NEEDLES (100) - MS - INT;1D;1;1;"&nbsp;";"&nbsp;";"&nbsp;";;AltConstrPOH;0;0;0;0;0;0;0;0;0;0;0;
U1244131;627MF;U1244131;"&nbsp;";"&nbsp;"; ;SEROFINE 31G NEEDLES (100) - MS - INT;1D;1;1;"&nbsp;";"&nbsp;";"&nbsp;";;****   SS   ****;0;0;0;0;0;0;0;0;0;0;0;
U1244131;627MF;U1244131;"&nbsp;";"&nbsp;"; ;SEROFINE 31G NEEDLES (100) - MS - INT;1D;1;1;"&nbsp;";"&nbsp;";"&nbsp;";;CovDur;;;;;;;;;;;;
U1244131;627MF;U1244131;"&nbsp;";"&nbsp;"; ;SEROFINE 31G NEEDLES (100) - MS - INT;1D;1;1;"&nbsp;";"&nbsp;";"&nbsp;";;ConstrCovDur;;;;;;;;;;;;
U1244131;627MF;U1244131;"&nbsp;";"&nbsp;"; ;SEROFINE 31G NEEDLES (100) - MS - INT;1D;1;1;"&nbsp;";"&nbsp;";"&nbsp;";;AltConstrCovDur;;;;;;;;;;;;
U1255501;627MF;U1255501;"&nbsp;";"&nbsp;"; ;E-DEVICE TRAVEL BAG (6) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;TotDmd;0;60;0;0;44;0;0;44;0;0;0;
U1255501;627MF;U1255501;"&nbsp;";"&nbsp;"; ;E-DEVICE TRAVEL BAG (6) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;AdjAllocTotFcst;0;0;0;0;0;0;0;0;0;0;0;
U1255501;627MF;U1255501;"&nbsp;";"&nbsp;"; ;E-DEVICE TRAVEL BAG (6) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;FcstCustOrders;0;0;0;0;0;0;0;0;0;0;0;
U1255501;627MF;U1255501;"&nbsp;";"&nbsp;"; ;E-DEVICE TRAVEL BAG (6) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;NonFcstCustOrders;0;0;0;0;0;0;0;0;0;0;0;
U1255501;627MF;U1255501;"&nbsp;";"&nbsp;"; ;E-DEVICE TRAVEL BAG (6) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;DepDmd;0;0;0;0;0;0;0;0;0;0;0;
U1255501;627MF;U1255501;"&nbsp;";"&nbsp;"; ;E-DEVICE TRAVEL BAG (6) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;CONFSHIPOUT;0;0;0;0;0;0;0;0;0;0;0;
U1255501;627MF;U1255501;"&nbsp;";"&nbsp;"; ;E-DEVICE TRAVEL BAG (6) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;ProxyDemand;0;0;0;0;0;0;0;0;0;0;0;
U1255501;627MF;U1255501;"&nbsp;";"&nbsp;"; ;E-DEVICE TRAVEL BAG (6) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;PlanShip;0;60;0;0;44;0;0;44;0;0;0;
U1255501;627MF;U1255501;"&nbsp;";"&nbsp;"; ;E-DEVICE TRAVEL BAG (6) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;RecShip;0;424;0;0;0;0;0;0;0;0;0;
U1255501;627MF;U1255501;"&nbsp;";"&nbsp;"; ;E-DEVICE TRAVEL BAG (6) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;TotSupply;0;424;0;0;0;0;0;0;0;0;0;
U1255501;627MF;U1255501;"&nbsp;";"&nbsp;"; ;E-DEVICE TRAVEL BAG (6) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;Inventory;0;424;0;0;0;0;0;0;0;0;0;
U1255501;627MF;U1255501;"&nbsp;";"&nbsp;"; ;E-DEVICE TRAVEL BAG (6) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;ActualIntransIn;0;0;0;0;0;0;0;0;0;0;0;
U1255501;627MF;U1255501;"&nbsp;";"&nbsp;"; ;E-DEVICE TRAVEL BAG (6) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;CommitIntransIn;0;0;0;0;0;0;0;0;0;0;0;
U1255501;627MF;U1255501;"&nbsp;";"&nbsp;"; ;E-DEVICE TRAVEL BAG (6) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;ProxySupply;0;0;0;0;0;0;0;0;0;0;0;
U1255501;627MF;U1255501;"&nbsp;";"&nbsp;"; ;E-DEVICE TRAVEL BAG (6) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;SchedRcpts;0;0;0;0;0;0;0;0;0;0;0;
U1255501;627MF;U1255501;"&nbsp;";"&nbsp;"; ;E-DEVICE TRAVEL BAG (6) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;PlanOrders;0;0;0;0;0;0;0;0;0;0;0;
U1255501;627MF;U1255501;"&nbsp;";"&nbsp;"; ;E-DEVICE TRAVEL BAG (6) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;FirmPlanOrder;0;0;0;0;0;0;0;0;0;0;0;
U1255501;627MF;U1255501;"&nbsp;";"&nbsp;"; ;E-DEVICE TRAVEL BAG (6) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;PlanArriv;0;0;0;0;0;0;0;0;0;0;0;
U1255501;627MF;U1255501;"&nbsp;";"&nbsp;"; ;E-DEVICE TRAVEL BAG (6) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;RecArriv;0;0;0;0;0;0;0;0;0;0;0;
U1255501;627MF;U1255501;"&nbsp;";"&nbsp;"; ;E-DEVICE TRAVEL BAG (6) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;SupsdProjOH;0;0;364;364;364;320;320;320;276;276;276;
U1255501;627MF;U1255501;"&nbsp;";"&nbsp;"; ;E-DEVICE TRAVEL BAG (6) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;ProjOH;0;0;364;364;364;320;320;320;276;276;276;
U1255501;627MF;U1255501;"&nbsp;";"&nbsp;"; ;E-DEVICE TRAVEL BAG (6) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;ConstrProjOH;0;0;364;364;364;320;320;320;276;276;276;
U1255501;627MF;U1255501;"&nbsp;";"&nbsp;"; ;E-DEVICE TRAVEL BAG (6) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;ConstrProxySupply;0;0;0;0;0;0;0;0;0;0;0;
U1255501;627MF;U1255501;"&nbsp;";"&nbsp;"; ;E-DEVICE TRAVEL BAG (6) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;SupsdConstrProjOh;0;0;364;364;364;320;320;320;276;276;276;
U1255501;627MF;U1255501;"&nbsp;";"&nbsp;"; ;E-DEVICE TRAVEL BAG (6) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;AltConstrPOH;0;0;0;0;0;0;0;0;0;0;0;
U1255501;627MF;U1255501;"&nbsp;";"&nbsp;"; ;E-DEVICE TRAVEL BAG (6) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;****   SS   ****;0;0;0;0;0;0;0;0;0;0;0;
U1255501;627MF;U1255501;"&nbsp;";"&nbsp;"; ;E-DEVICE TRAVEL BAG (6) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;CovDur;;;3650D;3650D;3650D;3650D;3650D;3650D;3650D;3650D;3650D;
U1255501;627MF;U1255501;"&nbsp;";"&nbsp;"; ;E-DEVICE TRAVEL BAG (6) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;ConstrCovDur;;;3650D;3650D;3650D;3650D;3650D;3650D;3650D;3650D;3650D;
U1255501;627MF;U1255501;"&nbsp;";"&nbsp;"; ;E-DEVICE TRAVEL BAG (6) - WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;AltConstrCovDur;;;;;;;;;;;;
U1262014;627MF;U1262014;"&nbsp;";"&nbsp;"; ;EASYPOD 2 FASCIA FAIRIES (1)-WW;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;TotDmd;0;300;0;0;0;0;0;0;0;0;0;
U1262014;627MF;U1262014;"&nbsp;";"&nbsp;"; ;EASYPOD 2 FASCIA FAIRIES (1)-WW;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;AdjAllocTotFcst;0;0;0;0;0;0;0;0;0;0;0;
U1262014;627MF;U1262014;"&nbsp;";"&nbsp;"; ;EASYPOD 2 FASCIA FAIRIES (1)-WW;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;FcstCustOrders;0;0;0;0;0;0;0;0;0;0;0;
U1262014;627MF;U1262014;"&nbsp;";"&nbsp;"; ;EASYPOD 2 FASCIA FAIRIES (1)-WW;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;NonFcstCustOrders;0;0;0;0;0;0;0;0;0;0;0;
U1262014;627MF;U1262014;"&nbsp;";"&nbsp;"; ;EASYPOD 2 FASCIA FAIRIES (1)-WW;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;DepDmd;0;0;0;0;0;0;0;0;0;0;0;
U1262014;627MF;U1262014;"&nbsp;";"&nbsp;"; ;EASYPOD 2 FASCIA FAIRIES (1)-WW;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;CONFSHIPOUT;0;0;0;0;0;0;0;0;0;0;0;
U1262014;627MF;U1262014;"&nbsp;";"&nbsp;"; ;EASYPOD 2 FASCIA FAIRIES (1)-WW;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;ProxyDemand;0;0;0;0;0;0;0;0;0;0;0;
U1262014;627MF;U1262014;"&nbsp;";"&nbsp;"; ;EASYPOD 2 FASCIA FAIRIES (1)-WW;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;PlanShip;0;300;0;0;0;0;0;0;0;0;0;
U1262014;627MF;U1262014;"&nbsp;";"&nbsp;"; ;EASYPOD 2 FASCIA FAIRIES (1)-WW;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;RecShip;0;483;0;0;0;0;0;0;0;0;0;
U1262014;627MF;U1262014;"&nbsp;";"&nbsp;"; ;EASYPOD 2 FASCIA FAIRIES (1)-WW;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;TotSupply;0;483;0;0;0;0;0;0;0;0;0;
U1262014;627MF;U1262014;"&nbsp;";"&nbsp;"; ;EASYPOD 2 FASCIA FAIRIES (1)-WW;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;Inventory;0;483;0;0;0;0;0;0;0;0;0;
U1262014;627MF;U1262014;"&nbsp;";"&nbsp;"; ;EASYPOD 2 FASCIA FAIRIES (1)-WW;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;ActualIntransIn;0;0;0;0;0;0;0;0;0;0;0;
U1262014;627MF;U1262014;"&nbsp;";"&nbsp;"; ;EASYPOD 2 FASCIA FAIRIES (1)-WW;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;CommitIntransIn;0;0;0;0;0;0;0;0;0;0;0;
U1262014;627MF;U1262014;"&nbsp;";"&nbsp;"; ;EASYPOD 2 FASCIA FAIRIES (1)-WW;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;ProxySupply;0;0;0;0;0;0;0;0;0;0;0;
U1262014;627MF;U1262014;"&nbsp;";"&nbsp;"; ;EASYPOD 2 FASCIA FAIRIES (1)-WW;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;SchedRcpts;0;0;0;0;0;0;0;0;0;0;0;
U1262014;627MF;U1262014;"&nbsp;";"&nbsp;"; ;EASYPOD 2 FASCIA FAIRIES (1)-WW;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;PlanOrders;0;0;0;0;0;0;0;0;0;0;0;
U1262014;627MF;U1262014;"&nbsp;";"&nbsp;"; ;EASYPOD 2 FASCIA FAIRIES (1)-WW;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;FirmPlanOrder;0;0;0;0;0;0;0;0;0;0;0;
U1262014;627MF;U1262014;"&nbsp;";"&nbsp;"; ;EASYPOD 2 FASCIA FAIRIES (1)-WW;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;PlanArriv;0;0;0;0;0;0;0;0;0;0;0;
U1262014;627MF;U1262014;"&nbsp;";"&nbsp;"; ;EASYPOD 2 FASCIA FAIRIES (1)-WW;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;RecArriv;0;0;0;0;0;0;0;0;0;0;0;
U1262014;627MF;U1262014;"&nbsp;";"&nbsp;"; ;EASYPOD 2 FASCIA FAIRIES (1)-WW;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;SupsdProjOH;0;0;183;183;183;183;183;183;183;183;183;
U1262014;627MF;U1262014;"&nbsp;";"&nbsp;"; ;EASYPOD 2 FASCIA FAIRIES (1)-WW;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;ProjOH;0;0;183;183;183;183;183;183;183;183;183;
U1262014;627MF;U1262014;"&nbsp;";"&nbsp;"; ;EASYPOD 2 FASCIA FAIRIES (1)-WW;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;ConstrProjOH;0;0;183;183;183;183;183;183;183;183;183;
U1262014;627MF;U1262014;"&nbsp;";"&nbsp;"; ;EASYPOD 2 FASCIA FAIRIES (1)-WW;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;ConstrProxySupply;0;0;0;0;0;0;0;0;0;0;0;
U1262014;627MF;U1262014;"&nbsp;";"&nbsp;"; ;EASYPOD 2 FASCIA FAIRIES (1)-WW;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;SupsdConstrProjOh;0;0;183;183;183;183;183;183;183;183;183;
U1262014;627MF;U1262014;"&nbsp;";"&nbsp;"; ;EASYPOD 2 FASCIA FAIRIES (1)-WW;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;AltConstrPOH;0;0;0;0;0;0;0;0;0;0;0;
U1262014;627MF;U1262014;"&nbsp;";"&nbsp;"; ;EASYPOD 2 FASCIA FAIRIES (1)-WW;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;****   SS   ****;0;0;0;0;0;0;0;0;0;0;0;
U1262014;627MF;U1262014;"&nbsp;";"&nbsp;"; ;EASYPOD 2 FASCIA FAIRIES (1)-WW;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;CovDur;;;3650D;3650D;3650D;3650D;3650D;3650D;3650D;3650D;3650D;
U1262014;627MF;U1262014;"&nbsp;";"&nbsp;"; ;EASYPOD 2 FASCIA FAIRIES (1)-WW;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;ConstrCovDur;;;3650D;3650D;3650D;3650D;3650D;3650D;3650D;3650D;3650D;
U1262014;627MF;U1262014;"&nbsp;";"&nbsp;"; ;EASYPOD 2 FASCIA FAIRIES (1)-WW;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;AltConstrCovDur;;;;;;;;;;;;
U1262015;627MF;U1262015;"&nbsp;";"&nbsp;"; ;EASYPOD 2 FASCIA GAME (1)-WW;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;TotDmd;0;300;0;0;0;0;0;0;0;0;0;
U1262015;627MF;U1262015;"&nbsp;";"&nbsp;"; ;EASYPOD 2 FASCIA GAME (1)-WW;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;AdjAllocTotFcst;0;0;0;0;0;0;0;0;0;0;0;
